index,x,y,z
17710,0.056305,-0.078293,-0.998444
17711,0.053619,-0.080078,-0.993927
17712,0.056412,-0.079132,-0.987015
17713,0.05452,-0.077118,-0.984482
17714,0.059631,-0.077225,-0.974274
17715,0.055176,-0.077301,-0.972656
17716,0.057159,-0.080368,-0.976334
17717,0.057358,-0.080826,-0.976822
17718,0.058624,-0.08255,-0.980988
17719,0.060547,-0.080399,-0.986099
17720,0.061569,-0.081818,-1.004074
17721,0.064255,-0.075424,-1.005798
17722,0.065369,-0.073532,-1.009384
17723,0.067688,-0.078903,-1.004578
17724,0.06752,-0.08252,-1.006958
17725,0.057602,-0.083542,-1.008423
17726,0.051605,-0.081696,-1.005997
17727,0.054626,-0.079117,-0.981415
17728,0.040665,-0.075562,-0.981705
17729,0.036362,-0.074402,-0.978149
17730,0.03418,-0.078583,-0.978958
17731,0.02652,-0.072266,-0.976639
17732,0.024704,-0.073578,-0.978516
17733,0.014984,-0.079025,-0.981903
17734,0.009705,-0.079025,-0.982834
17735,0.011703,-0.079773,-0.993698
17736,-0.000595,-0.076996,-0.991318
17737,-0.005066,-0.075851,-0.990906
17738,-0.004333,-0.075668,-0.990585
17739,-0.009872,-0.075775,-0.993942
17740,-0.005615,-0.076126,-1.00032
17741,-0.021774,-0.076263,-0.995071
17742,-0.022446,-0.076492,-0.993546
17743,-0.022186,-0.076096,-0.993713
17744,-0.025589,-0.080688,-0.992523
17745,-0.023102,-0.077911,-0.986359
17746,-0.023254,-0.074097,-0.978088
17747,-0.021149,-0.0755,-0.980896
17748,-0.022064,-0.074448,-0.984619
17749,-0.020859,-0.073349,-0.987061
17750,-0.024185,-0.075577,-0.983154
17751,-0.026703,-0.075119,-0.98909
17752,-0.025589,-0.080948,-0.996048
17753,-0.02739,-0.079712,-0.994904
17754,-0.025055,-0.075302,-0.991959
17755,-0.023178,-0.076736,-0.988434
17756,-0.027313,-0.074509,-0.99234
17757,-0.024948,-0.074875,-0.98999
17758,-0.025635,-0.076904,-0.99028
17759,-0.023849,-0.076965,-0.989548
17760,-0.026474,-0.080185,-0.992966
17761,-0.025085,-0.084396,-0.991455
17762,-0.023819,-0.078964,-0.984665
17763,-0.023987,-0.080872,-0.990005
17764,-0.024612,-0.078537,-0.987747
17765,-0.02626,-0.074814,-0.985748
17766,-0.022598,-0.077545,-0.983902
17767,-0.025116,-0.071945,-0.987045
17768,-0.024216,-0.080704,-0.993286
17769,-0.027756,-0.078461,-0.991241
17770,-0.023788,-0.08017,-0.982635
17771,-0.022827,-0.079178,-0.985809
17772,-0.026077,-0.080231,-0.989075
17773,-0.022003,-0.076859,-0.992935
17774,-0.023666,-0.074738,-0.982727
17775,-0.024582,-0.075577,-0.987122
17776,-0.026093,-0.078293,-0.99295
17777,-0.023758,-0.074219,-0.99295
17778,-0.023163,-0.07814,-0.984116
17779,-0.027863,-0.082672,-0.987778
17780,-0.025391,-0.079391,-0.992859
17781,-0.028564,-0.077362,-0.995422
17782,-0.022003,-0.07962,-0.991928
17783,-0.027374,-0.084839,-0.994751
17784,-0.027893,-0.083435,-0.998474
17785,-0.022034,-0.075897,-0.986206
17786,-0.025604,-0.077042,-0.98909
17787,-0.024918,-0.079559,-0.984879
17788,-0.025238,-0.077835,-0.990616
17789,-0.024979,-0.07782,-0.981812
17790,-0.024414,-0.077591,-0.98024
17791,-0.02594,-0.082214,-0.979492
17792,-0.025284,-0.080154,-0.977081
17793,-0.022964,-0.074936,-0.979935
17794,-0.024323,-0.073273,-0.992508
17795,-0.023468,-0.07634,-0.993942
17796,-0.026642,-0.078979,-0.992706
17797,-0.024826,-0.079361,-0.988007
17798,-0.022156,-0.079056,-0.997086
17799,-0.025604,-0.077423,-0.993973
17800,-0.0242,-0.07959,-0.986679
17801,-0.024109,-0.080261,-0.994858
17802,-0.025589,-0.079636,-0.998413
17803,-0.023422,-0.077454,-0.995682
17804,-0.023911,-0.081543,-0.994919
17805,-0.025497,-0.077087,-0.992767
17806,-0.024033,-0.076874,-0.993896
17807,-0.022797,-0.074554,-0.993637
17808,-0.023544,-0.077118,-0.986801
17809,-0.02774,-0.082779,-0.993225
17810,-0.026672,-0.082108,-0.98497
17811,-0.023285,-0.080704,-0.980957
17812,-0.024353,-0.079956,-0.987076
17813,-0.026382,-0.083603,-0.991119
17814,-0.025955,-0.081512,-0.994339
17815,-0.023712,-0.081146,-0.985657
17816,-0.026337,-0.083115,-0.987732
17817,-0.023926,-0.080063,-0.977844
17818,-0.025223,-0.082535,-0.977631
17819,-0.02594,-0.081573,-0.989792
17820,-0.024094,-0.081573,-0.987198
17821,-0.024536,-0.082993,-0.985291
17822,-0.024551,-0.084198,-0.992874
17823,-0.024811,-0.075409,-0.991165
17824,-0.023071,-0.084442,-0.996063
17825,-0.025177,-0.080566,-0.9953
17826,-0.023041,-0.083725,-0.98671
17827,-0.023163,-0.076935,-0.978912
17828,-0.022919,-0.076096,-0.992203
17829,-0.022461,-0.079285,-0.983749
17830,-0.025146,-0.075882,-0.987534
17831,-0.023788,-0.080368,-1.000916
17832,-0.022461,-0.077774,-0.994675
17833,-0.02449,-0.084,-0.994705
17834,-0.02594,-0.077591,-0.998047
17835,-0.020691,-0.076813,-0.990784
17836,-0.028168,-0.078445,-0.994751
17837,-0.021561,-0.074051,-0.984451
17838,-0.024155,-0.077408,-0.985321
17839,-0.025238,-0.075653,-0.980713
17840,-0.023422,-0.075821,-0.992554
17841,-0.025452,-0.078156,-0.992218
17842,-0.025848,-0.080948,-0.994003
17843,-0.026611,-0.078445,-0.993118
17844,-0.022583,-0.073456,-0.982025
17845,-0.025284,-0.078705,-0.990585
17846,-0.024475,-0.078842,-0.983917
17847,-0.02449,-0.082077,-0.986465
17848,-0.024979,-0.084595,-0.982605
17849,-0.023468,-0.082993,-0.987167
17850,-0.022537,-0.082794,-0.987045
17851,-0.025574,-0.081055,-0.988922
17852,-0.023743,-0.081284,-0.993042
17853,-0.024139,-0.079697,-0.988785
17854,-0.024399,-0.079865,-0.984299
17855,-0.022919,-0.082779,-0.982742
17856,-0.024323,-0.083405,-0.986435
17857,-0.023941,-0.083588,-0.995926
17858,-0.023453,-0.084824,-0.990631
17859,-0.023926,-0.08522,-0.988602
17860,-0.02182,-0.082123,-0.985748
17861,-0.024979,-0.079117,-0.994797
17862,-0.024902,-0.080536,-0.991486
17863,-0.022614,-0.07663,-0.981293
17864,-0.021667,-0.084076,-0.9935
17865,-0.021271,-0.077118,-0.977203
17866,-0.02652,-0.080093,-0.997559
17867,-0.024811,-0.083588,-0.998291
17868,-0.022644,-0.085144,-0.984558
17869,-0.02298,-0.083374,-0.985626
17870,-0.020325,-0.080841,-0.992554
17871,-0.029037,-0.075867,-0.994965
17872,-0.022034,-0.082825,-0.996429
17873,-0.025925,-0.07872,-0.984909
17874,-0.025726,-0.07309,-0.98761
17875,-0.020081,-0.080307,-0.991928
17876,-0.025558,-0.078659,-0.988174
17877,-0.021057,-0.084763,-0.981522
17878,-0.021667,-0.077103,-0.977249
17879,-0.024689,-0.080368,-0.987671
17880,-0.0242,-0.080536,-0.991425
17881,-0.024857,-0.076767,-0.989609
17882,-0.020721,-0.080078,-0.988297
17883,-0.023148,-0.074478,-0.991379
17884,-0.022446,-0.08107,-0.996506
17885,-0.020599,-0.081009,-0.990784
17886,-0.024048,-0.082565,-0.991577
17887,-0.018219,-0.079025,-0.985687
17888,-0.02211,-0.078705,-0.991653
17889,-0.024948,-0.080185,-0.997055
17890,-0.023071,-0.080505,-0.986832
17891,-0.021698,-0.079803,-0.986328
17892,-0.021515,-0.076736,-0.99086
17893,-0.024994,-0.084,-0.990906
17894,-0.022232,-0.085785,-0.992737
17895,-0.021225,-0.082153,-0.986206
17896,-0.021957,-0.081299,-0.986435
17897,-0.024231,-0.084427,-0.989014
17898,-0.024048,-0.077484,-0.990265
17899,-0.022202,-0.077209,-0.991104
17900,-0.021439,-0.07695,-0.984238
17901,-0.02211,-0.081772,-0.991592
17902,-0.0233,-0.08316,-0.992065
17903,-0.02211,-0.083069,-0.984421
17904,-0.017838,-0.082489,-0.982864
17905,-0.021149,-0.077194,-0.984726
17906,-0.021545,-0.080597,-0.987427
17907,-0.021179,-0.075729,-0.989243
17908,-0.020538,-0.073685,-0.989807
17909,-0.021622,-0.075851,-0.987808
17910,-0.02272,-0.080994,-0.996689
17911,-0.02153,-0.080444,-0.988754
17912,-0.023041,-0.077148,-0.984589
17913,-0.019135,-0.079895,-0.98851
17914,-0.024628,-0.083481,-0.994507
17915,-0.021561,-0.082825,-0.989044
17916,-0.018982,-0.077393,-0.985596
17917,-0.022064,-0.080627,-0.994293
17918,-0.027161,-0.080505,-0.992432
17919,-0.030579,-0.082047,-0.98613
17920,-0.030701,-0.081284,-0.988464
17921,-0.030121,-0.080505,-0.999298
17922,-0.0354,-0.081223,-0.988907
17923,-0.039474,-0.085831,-0.985855
17924,-0.04158,-0.081863,-0.986084
17925,-0.042603,-0.083984,-0.992157
17926,-0.053543,-0.081833,-0.991394
17927,-0.049515,-0.083893,-0.985107
17928,-0.048187,-0.083633,-0.985275
17929,-0.055725,-0.082214,-0.992279
17930,-0.057999,-0.080002,-0.992798
17931,-0.057938,-0.079315,-0.988525
17932,-0.062317,-0.082169,-0.983932
17933,-0.060089,-0.080185,-0.990173
17934,-0.062531,-0.081177,-0.989563
17935,-0.064911,-0.078293,-0.977692
17936,-0.06778,-0.083282,-0.984955
17937,-0.070801,-0.082321,-0.985092
17938,-0.069855,-0.082581,-0.985855
17939,-0.072159,-0.078918,-0.984039
17940,-0.074203,-0.080017,-0.990097
17941,-0.076202,-0.08342,-0.995529
17942,-0.077393,-0.079697,-0.990692
17943,-0.07663,-0.079163,-0.98616
17944,-0.077988,-0.084442,-0.985199
17945,-0.079071,-0.08461,-0.98468
17946,-0.080017,-0.07988,-0.985687
17947,-0.079895,-0.07811,-0.983704
17948,-0.08284,-0.078766,-0.987015
17949,-0.082718,-0.085114,-0.996948
17950,-0.083328,-0.082306,-0.999268
17951,-0.08226,-0.082275,-0.997925
17952,-0.085754,-0.08165,-0.986664
17953,-0.084442,-0.084656,-0.987244
17954,-0.085297,-0.084671,-0.991302
17955,-0.084839,-0.079956,-0.983551
17956,-0.086227,-0.082474,-0.987198
17957,-0.086655,-0.078003,-0.986115
17958,-0.086029,-0.075974,-0.988846
17959,-0.084915,-0.079834,-0.993225
17960,-0.088318,-0.078659,-0.991882
17961,-0.084747,-0.0849,-0.989029
17962,-0.088058,-0.082642,-0.979324
17963,-0.088181,-0.080017,-0.979599
17964,-0.083832,-0.077179,-0.976212
17965,-0.085953,-0.080338,-0.989624
17966,-0.083618,-0.079315,-0.988266
17967,-0.068451,-0.082581,-0.982529
17968,-0.070145,-0.079208,-0.990585
17969,-0.068283,-0.078384,-0.983826
17970,-0.057968,-0.084915,-0.980545
17971,-0.060577,-0.081894,-0.994598
17972,-0.047729,-0.084381,-0.98822
17973,-0.045883,-0.085953,-0.988388
17974,-0.045044,-0.090012,-0.984299
17975,-0.028641,-0.083664,-0.988373
17976,-0.02356,-0.086197,-0.998795
17977,-0.029449,-0.085831,-0.998199
17978,-0.017578,-0.087357,-0.993973
17979,-0.017242,-0.088409,-1.003571
17980,-0.019897,-0.088638,-0.998215
17981,-0.020782,-0.088028,-0.990051
17982,-0.026443,-0.089615,-0.981689
17983,-0.023911,-0.088577,-0.988754
17984,-0.015396,-0.086456,-0.988098
17985,-0.01532,-0.080658,-0.990997
17986,-0.013321,-0.085739,-0.994568
17987,-0.018478,-0.083374,-0.98877
17988,-0.020081,-0.083405,-0.991592
17989,-0.017242,-0.082779,-0.985779
17990,-0.0168,-0.079849,-0.987579
17991,-0.01683,-0.080978,-0.987244
17992,-0.015518,-0.080643,-0.986328
17993,-0.02095,-0.082047,-0.990143
17994,-0.023315,-0.080551,-0.989517
17995,-0.015671,-0.079193,-0.984665
17996,-0.018005,-0.082687,-0.989517
17997,-0.02066,-0.077362,-0.982605
17998,-0.013962,-0.079041,-0.989334
17999,-0.018219,-0.079559,-0.991638
18000,-0.016556,-0.085312,-0.983948
18001,-0.01619,-0.086029,-0.992126
18002,-0.020462,-0.083893,-0.987
18003,-0.012268,-0.089081,-0.985764
18004,-0.017761,-0.088913,-0.99353
18005,-0.017807,-0.084686,-0.992264
18006,-0.014252,-0.085297,-0.990677
18007,-0.020599,-0.081772,-0.98938
18008,-0.014557,-0.085175,-0.989639
18009,-0.017609,-0.087311,-0.988815
18010,-0.01799,-0.087662,-0.991043
18011,-0.018082,-0.088104,-0.988922
18012,-0.020218,-0.089676,-0.990265
18013,-0.015717,-0.091248,-0.992722
18014,-0.019928,-0.090149,-0.987061
18015,-0.018478,-0.087814,-0.994965
18016,-0.016296,-0.087097,-0.995377
18017,-0.01918,-0.089539,-0.986099
18018,-0.016006,-0.089508,-0.983063
18019,-0.018066,-0.085846,-0.982117
18020,-0.015396,-0.089828,-0.984955
18021,-0.017258,-0.091232,-0.982773
18022,-0.021408,-0.089203,-0.989349
18023,-0.012665,-0.085785,-0.987488
18024,-0.016342,-0.082428,-0.993958
18025,-0.01384,-0.087463,-0.99408
18026,-0.014999,-0.085785,-0.989243
18027,-0.01619,-0.089294,-0.991653
18028,-0.016953,-0.09166,-0.981979
18029,-0.015808,-0.088699,-0.976913
18030,-0.014023,-0.087494,-0.98941
18031,-0.015839,-0.087341,-0.987869
18032,-0.015244,-0.090454,-0.988556
18033,-0.017349,-0.089828,-0.987076
18034,-0.014648,-0.086227,-0.99379
18035,-0.015945,-0.084335,-0.995514
18036,-0.016174,-0.090576,-0.987961
18037,-0.017914,-0.092392,-0.984909
18038,-0.015762,-0.085358,-0.980118
18039,-0.014725,-0.089645,-0.988937
18040,-0.015823,-0.088043,-0.986069
18041,-0.015182,-0.092819,-0.992172
18042,-0.015671,-0.089035,-0.989258
18043,-0.015671,-0.086227,-0.999039
18044,-0.014923,-0.089355,-0.997818
18045,-0.016113,-0.090851,-0.989395
18046,-0.017075,-0.093262,-0.986359
18047,-0.013336,-0.089417,-0.981796
18048,-0.015717,-0.090881,-0.986191
18049,-0.016479,-0.090103,-0.982864
18050,-0.014771,-0.093536,-0.98642
18051,-0.015686,-0.091248,-0.987518
18052,-0.015518,-0.08847,-0.99852
18053,-0.014679,-0.089264,-0.992126
18054,-0.014771,-0.092178,-0.991806
18055,-0.017456,-0.091446,-0.989731
18056,-0.012909,-0.089249,-0.983612
18057,-0.015335,-0.093002,-0.989685
18058,-0.012772,-0.090073,-0.984543
18059,-0.015015,-0.091827,-0.985275
18060,-0.015915,-0.093781,-0.983368
18061,-0.015594,-0.091187,-0.984863
18062,-0.014038,-0.095734,-0.985031
18063,-0.014771,-0.093018,-0.985413
18064,-0.009903,-0.090408,-0.98819
18065,-0.015152,-0.090454,-0.99733
18066,-0.015442,-0.092697,-0.991165
18067,-0.012589,-0.097229,-0.983749
18068,-0.013016,-0.092041,-0.984909
18069,-0.009979,-0.095062,-0.99086
18070,-0.014908,-0.091812,-0.989792
18071,-0.012024,-0.095367,-0.99324
18072,-0.013474,-0.092316,-0.988525
18073,-0.013,-0.095535,-0.989075
18074,-0.017181,-0.098038,-0.984695
18075,-0.015152,-0.095428,-0.979095
18076,-0.014984,-0.101974,-0.984726
18077,-0.014587,-0.096848,-0.991608
18078,-0.01149,-0.093903,-0.991821
18079,-0.013565,-0.094421,-0.990402
18080,-0.014389,-0.09343,-0.988144
18081,-0.012512,-0.093552,-0.995193
18082,-0.013321,-0.088852,-0.984238
18083,-0.011658,-0.090607,-0.986542
18084,-0.013824,-0.09166,-0.987915
18085,-0.01207,-0.093445,-0.985275
18086,-0.013428,-0.100861,-0.99173
18087,-0.013992,-0.09343,-0.982452
18088,-0.012589,-0.100006,-0.981888
18089,-0.01268,-0.091278,-0.980423
18090,-0.017746,-0.094528,-0.983994
18091,-0.017044,-0.097397,-0.995117
18092,-0.018494,-0.098358,-0.992203
18093,-0.022522,-0.099228,-0.998322
18094,-0.028641,-0.101913,-0.997025
18095,-0.030487,-0.104462,-0.991028
18096,-0.029205,-0.106339,-0.987885
18097,-0.02858,-0.09639,-0.981369
18098,-0.039383,-0.103439,-0.995514
18099,-0.040512,-0.093597,-0.989929
18100,-0.040802,-0.097137,-0.975769
18101,-0.049774,-0.100296,-0.987183
18102,-0.048111,-0.095062,-0.985458
18103,-0.050735,-0.100174,-0.983643
18104,-0.055954,-0.094604,-0.979187
18105,-0.050156,-0.099289,-0.984253
18106,-0.057922,-0.096481,-0.989639
18107,-0.060944,-0.093994,-0.991867
18108,-0.062576,-0.097427,-0.989899
18109,-0.062805,-0.096771,-0.989883
18110,-0.063858,-0.093246,-0.983765
18111,-0.064545,-0.097992,-0.995377
18112,-0.06691,-0.094208,-0.980453
18113,-0.068069,-0.098648,-0.982605
18114,-0.07135,-0.094833,-0.978882
18115,-0.070419,-0.094788,-0.980698
18116,-0.073074,-0.095078,-0.985703
18117,-0.075638,-0.09671,-0.980103
18118,-0.074371,-0.099442,-0.988953
18119,-0.075668,-0.097839,-0.984024
18120,-0.076569,-0.094391,-0.995193
18121,-0.075546,-0.098007,-0.991486
18122,-0.07692,-0.096649,-0.99292
18123,-0.072708,-0.097412,-0.995193
18124,-0.079941,-0.09523,-0.987335
18125,-0.076508,-0.093262,-0.988861
18126,-0.078918,-0.094498,-0.984024
18127,-0.076584,-0.090057,-0.976166
18128,-0.079208,-0.092926,-0.990341
18129,-0.079956,-0.092026,-0.98613
18130,-0.075775,-0.094543,-0.981125
18131,-0.080093,-0.097397,-0.98436
18132,-0.077515,-0.097427,-0.990601
18133,-0.080338,-0.096497,-0.988876
18134,-0.077225,-0.092651,-0.987946
18135,-0.077148,-0.099655,-0.985703
18136,-0.079987,-0.096451,-0.993973
18137,-0.077103,-0.096085,-0.988693
18138,-0.076035,-0.093063,-0.995026
18139,-0.07663,-0.09346,-0.986816
18140,-0.077118,-0.097641,-0.985718
18141,-0.079803,-0.099442,-0.985443
18142,-0.079788,-0.096893,-0.981186
18143,-0.076965,-0.096848,-0.982407
18144,-0.081482,-0.104355,-0.987259
18145,-0.080383,-0.100861,-0.985367
18146,-0.078415,-0.100937,-0.981735
18147,-0.078812,-0.098969,-0.98024
18148,-0.078232,-0.101974,-0.987518
18149,-0.079071,-0.096222,-0.980988
18150,-0.07695,-0.095383,-0.990067
18151,-0.078781,-0.091766,-0.995972
18152,-0.07608,-0.090439,-0.986755
18153,-0.077942,-0.093323,-0.98703
18154,-0.078903,-0.091446,-0.986771
18155,-0.075089,-0.098083,-0.990067
18156,-0.077011,-0.090836,-0.973984
18157,-0.076431,-0.097031,-0.999466
18158,-0.074982,-0.085358,-0.986908
18159,-0.074722,-0.092239,-0.997437
18160,-0.076584,-0.084274,-0.985855
18161,-0.078781,-0.092255,-0.997375
18162,-0.076752,-0.091156,-0.998077
18163,-0.078339,-0.095932,-0.98909
18164,-0.076981,-0.096634,-0.985077
18165,-0.071716,-0.092178,-0.995636
18166,-0.06842,-0.091721,-0.993027
18167,-0.057404,-0.088791,-0.978592
18168,-0.063889,-0.094818,-0.992294
18169,-0.051514,-0.092621,-0.990692
18170,-0.044571,-0.091583,-0.986618
18171,-0.04184,-0.09169,-0.995178
18172,-0.036926,-0.093948,-0.985382
18173,-0.034805,-0.098801,-0.979675
18174,-0.024689,-0.096375,-0.977661
18175,-0.019226,-0.100586,-0.980988
18176,-0.016632,-0.098923,-0.985962
18177,-0.017471,-0.102036,-0.992065
18178,-0.011566,-0.100586,-0.98175
18179,-0.020752,-0.095871,-1.001175
18180,-0.012375,-0.097534,-0.99585
18181,-0.013931,-0.098938,-0.986908
18182,-0.010605,-0.10051,-0.997589
18183,-0.012039,-0.104919,-0.991241
18184,-0.013824,-0.10051,-0.987045
18185,-0.01123,-0.103073,-0.978317
18186,-0.014053,-0.104416,-0.980804
18187,-0.014893,-0.099533,-0.993622
18188,-0.01683,-0.095871,-0.988602
18189,-0.012436,-0.097382,-0.992065
18190,-0.013565,-0.102234,-0.995377
18191,-0.015244,-0.099808,-0.988297
18192,-0.01265,-0.097183,-0.983124
18193,-0.015289,-0.099213,-0.986359
18194,-0.014191,-0.104767,-0.994354
18195,-0.015839,-0.096268,-0.984085
18196,-0.01059,-0.094635,-0.986267
18197,-0.01416,-0.09079,-0.990692
18198,-0.014572,-0.098022,-1.009155
18199,-0.010056,-0.098083,-1.003174
18200,-0.017761,-0.098999,-0.991714
18201,-0.010757,-0.099182,-0.997284
18202,-0.017075,-0.103592,-0.977936
18203,-0.017899,-0.096985,-0.980087
18204,-0.011398,-0.100922,-0.984283
18205,-0.018021,-0.097427,-0.991318
18206,-0.015533,-0.102905,-0.984131
18207,-0.014404,-0.101883,-0.986496
18208,-0.017059,-0.103271,-0.996826
18209,-0.011108,-0.100296,-0.998672
18210,-0.01738,-0.106201,-0.988998
18211,-0.016769,-0.106705,-0.989609
18212,-0.013885,-0.103577,-0.982162
18213,-0.015411,-0.110062,-0.995728
18214,-0.016083,-0.107697,-0.978073
18215,-0.016129,-0.104828,-0.991791
18216,-0.016342,-0.092819,-0.981857
18217,-0.014587,-0.091843,-1.002747
18218,-0.01413,-0.094818,-0.992279
18219,-0.01651,-0.097992,-1.001434
18220,-0.019501,-0.104324,-0.991135
18221,-0.016113,-0.102005,-0.980621
18222,-0.01741,-0.108215,-0.985947
18223,-0.017654,-0.097198,-0.979767
18224,-0.016983,-0.103363,-0.988998
18225,-0.018738,-0.102661,-0.978928
18226,-0.017105,-0.102692,-0.992508
18227,-0.016098,-0.099503,-0.988144
18228,-0.017822,-0.100403,-0.984955
18229,-0.016083,-0.10112,-0.989746
18230,-0.021011,-0.100464,-0.982758
18231,-0.023132,-0.104645,-0.988342
18232,-0.024277,-0.105652,-0.986938
18233,-0.028168,-0.107025,-0.990112
18234,-0.031662,-0.103622,-0.986679
18235,-0.03363,-0.102264,-0.98761
18236,-0.030472,-0.104019,-0.989044
18237,-0.038879,-0.101196,-0.992035
18238,-0.05275,-0.103516,-0.989639
18239,-0.051086,-0.107635,-0.989883
18240,-0.049347,-0.109711,-0.984055
18241,-0.054825,-0.111847,-0.981003
18242,-0.060699,-0.105209,-0.993759
18243,-0.065262,-0.109192,-0.994415
18244,-0.063522,-0.109741,-0.981812
18245,-0.066193,-0.107101,-0.989487
18246,-0.067841,-0.101074,-0.987244
18247,-0.072586,-0.095856,-0.990082
18248,-0.072723,-0.098328,-0.990524
18249,-0.07605,-0.102783,-0.980225
18250,-0.076218,-0.098175,-0.995972
18251,-0.079941,-0.09938,-0.988266
18252,-0.083786,-0.097763,-0.990967
18253,-0.083679,-0.101044,-0.989822
18254,-0.086029,-0.105423,-0.990524
18255,-0.090012,-0.102753,-0.987381
18256,-0.088654,-0.098923,-0.987289
18257,-0.092438,-0.100998,-0.984497
18258,-0.092392,-0.100281,-0.985535
18259,-0.099625,-0.094925,-0.989944
18260,-0.097855,-0.090637,-0.978699
18261,-0.098648,-0.096802,-0.994171
18262,-0.0979,-0.096863,-0.972626
18263,-0.100098,-0.101608,-0.985413
18264,-0.100433,-0.098267,-0.98996
18265,-0.099136,-0.099289,-0.98378
18266,-0.104034,-0.103607,-1.000183
18267,-0.103561,-0.10376,-0.97995
18268,-0.104919,-0.099075,-0.980255
18269,-0.102783,-0.092712,-0.987747
18270,-0.107376,-0.092239,-0.984238
